Utility_Number,Utility_Name,State_FIPS,State_Name,NERC_Region_Code,NERC_Region_Long_Name,NERC_Region_Short_Name
10625,"Lamb County Electric Coop, Inc",48000,Texas,7,Southwest Power Pool,SPP
10627,"Lakeview Light & Power",53000,Washington,8,Western Electricity Coordinating Council,WECC
10629,"City of Lakota - (ND)",38000,North Dakota,3,Midwest Reliability Organization,MRO
10632,"Lake Region Electric Assn, Inc - (SD)",46000,South Dakota,3,Midwest Reliability Organization,MRO
10649,"Lamar County Elec Coop Assn",48000,Texas,9,Texas Reliability Entity,TRE
10650,"City of Lamoni - (IA)",19000,Iowa,3,Midwest Reliability Organization,MRO
10656,"City of Lampasas - (TX)",48000,Texas,9,Texas Reliability Entity,TRE
10668,"Licking Rural Electric Inc",39000,Ohio,5,Reliability First Corporation,RFC
10681,"Lane Electric Coop Inc",41000,Oregon,8,Western Electricity Coordinating Council,WECC
10697,"Lake Country Power",27000,Minnesota,3,Midwest Reliability Organization,MRO
10702,"Borough of Lansdale",42000,Pennsylvania,5,Reliability First Corporation,RFC
10704,"City of Lansing - (MI)",26000,Michigan,5,Reliability First Corporation,RFC
10713,"City of Larned - (KS)",20000,Kansas,7,Southwest Power Pool,SPP
10724,"Lassen Municipal Utility District",6000,California,8,Western Electricity Coordinating Council,WECC
10728,"Lane-Scott Electric Coop, Inc",20000,Kansas,7,Southwest Power Pool,SPP
10768,"Laurens Electric Coop, Inc",45000,South Carolina,6,Southeastern Electric Reliability Council,SERC
10769,"City of Laurens - (IA)",19000,Iowa,3,Midwest Reliability Organization,MRO
10770,"City of Laurinburg - (NC)",37000,North Carolina,6,Southeastern Electric Reliability Council,SERC
10798,"Lawrenceburg Municipal Utils",18000,Indiana,5,Reliability First Corporation,RFC
10799,"City of Lawrenceburg",47000,Tennessee,6,Southeastern Electric Reliability Council,SERC
10800,"City of Lawrenceville - (GA)",13000,Georgia,6,Southeastern Electric Reliability Council,SERC
10814,"City of Le Sueur - (MN)",27000,Minnesota,3,Midwest Reliability Organization,MRO
10817,"Lea County Electric Coop, Inc",35000,New Mexico,7,Southwest Power Pool,SPP
10830,"City of Lebanon - (OH)",39000,Ohio,5,Reliability First Corporation,RFC
10832,"City of Lebanon - (MO)",29000,Missouri,6,Southeastern Electric Reliability Council,SERC
10857,"Lee County Electric Coop, Inc",12000,Florida,12,Florida Reliability Coordinating Council,FRCC
10868,"City of Leesburg - (FL)",12000,Florida,12,Florida Reliability Coordinating Council,FRCC
10879,"Lehi City Corporation",49000,Utah,8,Western Electricity Coordinating Council,WECC
10906,"City of Lenoir - (TN)",47000,Tennessee,6,Southeastern Electric Reliability Council,SERC
10908,"City of Lenox - (IA)",19000,Iowa,5,Reliability First Corporation,RFC
10944,"PUD No 1 of Lewis County",53000,Washington,8,Western Electricity Coordinating Council,WECC
10960,"City of Lewisburg - (TN)",47000,Tennessee,6,Southeastern Electric Reliability Council,SERC
10962,"Lewis County Rural E C A",29000,Missouri,6,Southeastern Electric Reliability Council,SERC
10966,"City of Lexington - (NC)",37000,North Carolina,6,Southeastern Electric Reliability Council,SERC
10967,"City of Lexington - (NE)",31000,Nebraska,3,Midwest Reliability Organization,MRO
10968,"City of Lexington - (TN)",47000,Tennessee,6,Southeastern Electric Reliability Council,SERC
10982,"City of Liberty - (TX)",48000,Texas,6,Southeastern Electric Reliability Council,SERC
11011,"Licking Valley Rural E C C",21000,Kentucky,5,Reliability First Corporation,RFC
11014,"Lighthouse Electric Coop, Inc",48000,Texas,7,Southwest Power Pool,SPP
11018,"Lincoln Electric System",31000,Nebraska,3,Midwest Reliability Organization,MRO
11019,"Little River Electric Coop Inc",45000,South Carolina,6,Southeastern Electric Reliability Council,SERC
11022,"Lincoln Electric Coop, Inc",30000,Montana,8,Western Electricity Coordinating Council,WECC
11053,"Linn County REC",19000,Iowa,3,Midwest Reliability Organization,MRO
11064,"Litchfield Public Utilities",27000,Minnesota,3,Midwest Reliability Organization,MRO
11085,"Town of Littleton - (MA)",25000,Massachusetts,4,Northeast Power Coordinating Council,NPCC
11118,"Lockhart Power Co",45000,South Carolina,6,Southeastern Electric Reliability Council,SERC
11119,"City of Lockhart - (TX)",48000,Texas,9,Texas Reliability Entity,TRE
11124,"City of Lodi - (CA)",6000,California,8,Western Electricity Coordinating Council,WECC
11125,"City of Lodi - (WI)",55000,Wisconsin,11,Midcontinent Independent System Operator,MISO
11135,"City of Logan - (UT)",49000,Utah,8,Western Electricity Coordinating Council,WECC
11142,"City of Logansport - (IN)",18000,Indiana,5,Reliability First Corporation,RFC
11148,"City of Lompoc - (CA)",6000,California,8,Western Electricity Coordinating Council,WECC
11171,"Long Island Power Authority",36000,New York,4,Northeast Power Coordinating Council,NPCC
11187,"City of Longmont",8000,Colorado,8,Western Electricity Coordinating Council,WECC
11200,"Lorain-Medina R E C, Inc",39000,Ohio,5,Reliability First Corporation,RFC
11203,"Logan County Coop Power & Light",39000,Ohio,5,Reliability First Corporation,RFC
11204,"Los Alamos County",35000,New Mexico,8,Western Electricity Coordinating Council,WECC
11208,"Los Angeles Department of Water & Power",6000,California,8,Western Electricity Coordinating Council,WECC
11222,"Loudon Utilities Board",47000,Tennessee,6,Southeastern Electric Reliability Council,SERC
11235,"Lafayette Public Power Authority",22000,Louisiana,7,Southwest Power Pool,SPP
11241,"Entergy Louisiana LLC",22000,Louisiana,6,Southeastern Electric Reliability Council,SERC
11247,"Louisville Electric System",28000,Mississippi,6,Southeastern Electric Reliability Council,SERC
11249,"Louisville Gas & Electric Co",21000,Kentucky,6,Southeastern Electric Reliability Council,SERC
11250,"Loup Valleys Rural P P D",31000,Nebraska,3,Midwest Reliability Organization,MRO
11251,"Loup River Public Power Dist",31000,Nebraska,3,Midwest Reliability Organization,MRO
11256,"City of Loveland - (CO)",8000,Colorado,8,Western Electricity Coordinating Council,WECC
11269,"Lower Colorado River Authority",48000,Texas,9,Texas Reliability Entity,TRE
11272,"Lower Yellowstone R E A, Inc",30000,Montana,7,Southwest Power Pool,SPP
11273,"Lower Valley Energy Inc",56000,Wyoming,8,Western Electricity Coordinating Council,WECC
11291,"Lumbee River Elec Member Corp",37000,North Carolina,6,Southeastern Electric Reliability Council,SERC
11292,"City of Lubbock - (TX)",48000,Texas,7,Southwest Power Pool,SPP
11298,"Lyon Rural Electric Coop",19000,Iowa,3,Midwest Reliability Organization,MRO
11305,"Village of Ludlow - (VT)",50000,Vermont,4,Northeast Power Coordinating Council,NPCC
11318,"City of Lumberton - (NC)",37000,North Carolina,6,Southeastern Electric Reliability Council,SERC
11332,"City of Luverne - (MN)",27000,Minnesota,3,Midwest Reliability Organization,MRO
11334,"Lyon-Coffey Electric Coop, Inc",20000,Kansas,7,Southwest Power Pool,SPP
11345,"Lyon-Lincoln Electric Coop Inc",27000,Minnesota,3,Midwest Reliability Organization,MRO
11355,"Lynches River Elec Coop, Inc",45000,South Carolina,6,Southeastern Electric Reliability Council,SERC
11359,"Village of Lyndonville - (VT)",50000,Vermont,4,Northeast Power Coordinating Council,NPCC
11364,"Lyntegar Electric Coop, Inc",48000,Texas,7,Southwest Power Pool,SPP
11380,"M & A Electric Power Coop",29000,Missouri,6,Southeastern Electric Reliability Council,SERC
11458,"City of Macon - (MS)",28000,Mississippi,6,Southeastern Electric Reliability Council,SERC
11460,"City of Macon - (MO)",29000,Missouri,6,Southeastern Electric Reliability Council,SERC
11463,"Macon Electric Coop",29000,Missouri,6,Southeastern Electric Reliability Council,SERC
11475,"City of Madison - (SD)",46000,South Dakota,3,Midwest Reliability Organization,MRO
11476,"Borough of Madison - (NJ)",34000,New Jersey,5,Reliability First Corporation,RFC
11477,"Town of Madison - (ME)",23000,Maine,4,Northeast Power Coordinating Council,NPCC
11479,"Madison Gas & Electric Co",55000,Wisconsin,5,Reliability First Corporation,RFC
11481,"City of Madison - (NE)",31000,Nebraska,3,Midwest Reliability Organization,MRO
11488,"Madisonville Municipal Utils",21000,Kentucky,5,Reliability First Corporation,RFC
11501,"Magic Valley Electric Coop Inc",48000,Texas,9,Texas Reliability Entity,TRE
11519,"Magnolia Electric Power Assn",28000,Mississippi,6,Southeastern Electric Reliability Council,SERC
11521,"Maine Electric Power Co, Inc",23000,Maine,4,Northeast Power Coordinating Council,NPCC
11560,"City of Manassas - (VA)",51000,Virginia,6,Southeastern Electric Reliability Council,SERC
11566,"City of Mangum - (OK)",40000,Oklahoma,7,Southwest Power Pool,SPP
11568,"Town of Manilla - (IA)",19000,Iowa,3,Midwest Reliability Organization,MRO
11571,"Manitowoc Public Utilities",55000,Wisconsin,3,Midwest Reliability Organization,MRO
11581,"City of Manning",19000,Iowa,3,Midwest Reliability Organization,MRO
11586,"Town of Mansfield - (MA)",25000,Massachusetts,4,Northeast Power Coordinating Council,NPCC
11589,"Harney Electric Coop, Inc",41000,Oregon,8,Western Electricity Coordinating Council,WECC
11611,"City of Maquoketa - (IA)",19000,Iowa,11,Midcontinent Independent System Operator,MISO
11624,"City of Marblehead - (MA)",25000,Massachusetts,4,Northeast Power Coordinating Council,NPCC
11643,"Marias River Electric Coop Inc",30000,Montana,8,Western Electricity Coordinating Council,WECC
11646,"City of Marietta - (GA)",13000,Georgia,6,Southeastern Electric Reliability Council,SERC
11693,"Marlboro Electric Coop, Inc",45000,South Carolina,6,Southeastern Electric Reliability Council,SERC
11701,"City of Marquette - (MI)",26000,Michigan,5,Reliability First Corporation,RFC
11713,"City of Marshall - (MI)",26000,Michigan,5,Reliability First Corporation,RFC
11714,"Marshall-De Kalb Electric Coop",1000,Alabama,6,Southeastern Electric Reliability Council,SERC
11731,"City of Marshall - (MN)",27000,Minnesota,3,Midwest Reliability Organization,MRO
11732,"City of Marshall - (MO)",29000,Missouri,7,Southwest Power Pool,SPP
11740,"City of Marshfield - (WI)",55000,Wisconsin,3,Midwest Reliability Organization,MRO
11767,"Marshall County Rural E M C",18000,Indiana,5,Reliability First Corporation,RFC
11770,"City of Martinsville - (VA)",51000,Virginia,5,Reliability First Corporation,RFC
11788,"Consumers Energy",19000,Iowa,3,Midwest Reliability Organization,MRO
11789,"Maryville Utilities",47000,Tennessee,6,Southeastern Electric Reliability Council,SERC
11804,"Massachusetts Electric Co",36000,New York,4,Northeast Power Coordinating Council,NPCC
11806,"Massachusetts Mun Wholes Electric Co",25000,Massachusetts,4,Northeast Power Coordinating Council,NPCC
11811,"Town of Massena - (NY)",36000,New York,4,Northeast Power Coordinating Council,NPCC
11824,"Matanuska Electric Assn Inc",2000,Alaska,1,Alaska,AK
11833,"Municipal Energy Agency of MS",28000,Mississippi,6,Southeastern Electric Reliability Council,SERC
11843,"Maui Electric Co Ltd",15000,Hawaii,2,Hawaii,HI
11871,"City of Mayfield Plant Board",21000,Kentucky,6,Southeastern Electric Reliability Council,SERC
11910,"McLeod Cooperative Power Assn",27000,Minnesota,3,Midwest Reliability Organization,MRO
11989,"McCone Electric Coop Inc",30000,Montana,8,Western Electricity Coordinating Council,WECC
12087,"McKenzie Electric Coop Inc",38000,North Dakota,3,Midwest Reliability Organization,MRO
12090,"McLean Electric Coop, Inc",38000,North Dakota,3,Midwest Reliability Organization,MRO
12186,"McMinnville Electric System",47000,Tennessee,6,Southeastern Electric Reliability Council,SERC
12187,"City of McMinnville - (OR)",41000,Oregon,8,Western Electricity Coordinating Council,WECC
12199,"Montana-Dakota Utilities Co",38000,North Dakota,3,Midwest Reliability Organization,MRO
12208,"City of McPherson - (KS)",20000,Kansas,7,Southwest Power Pool,SPP
12227,"Meeker Coop Light & Power Assn",27000,Minnesota,3,Midwest Reliability Organization,MRO
12243,"Meade County Rural E C C",21000,Kentucky,6,Southeastern Electric Reliability Council,SERC
12260,"Mecklenburg Electric Cooperative",51000,Virginia,6,Southeastern Electric Reliability Council,SERC
12265,"City of Medford - (WI)",55000,Wisconsin,3,Midwest Reliability Organization,MRO
12268,"Medina Electric Coop, Inc",48000,Texas,9,Texas Reliability Entity,TRE
12286,"Melrose Public Utilities",27000,Minnesota,3,Midwest Reliability Organization,MRO
12293,"City of Memphis - (TN)",47000,Tennessee,6,Southeastern Electric Reliability Council,SERC
12298,"City of Menasha - (WI)",55000,Wisconsin,11,Midcontinent Independent System Operator,MISO
12301,"Nodak Electric Coop Inc",38000,North Dakota,3,Midwest Reliability Organization,MRO
12312,"Merced Irrigation District",6000,California,8,Western Electricity Coordinating Council,WECC
12323,"Miami Power Corporation",39000,Ohio,5,Reliability First Corporation,RFC
12330,"Meriwether Lewis Electric Coop",47000,Tennessee,6,Southeastern Electric Reliability Council,SERC
12341,"MidAmerican Energy Co",19000,Iowa,5,Reliability First Corporation,RFC
12351,"City of Mesa - (AZ)",4000,Arizona,8,Western Electricity Coordinating Council,WECC
12377,"Midwest Energy Cooperative",26000,Michigan,5,Reliability First Corporation,RFC
12390,"Metropolitan Edison Co",39000,Ohio,5,Reliability First Corporation,RFC
12395,"Menard Electric Coop",17000,Illinois,5,Reliability First Corporation,RFC
12397,"Metropolitan Water District of S CA",6000,California,8,Western Electricity Coordinating Council,WECC
12406,"Miami-Cass County Rural E M C",18000,Indiana,5,Reliability First Corporation,RFC
12408,"City of Miami - (OK)",40000,Oklahoma,7,Southwest Power Pool,SPP
12439,"Midstate Electric Coop, Inc",-9999,Missing,8,Western Electricity Coordinating Council,WECC
12450,"Midland Power Coop",19000,Iowa,3,Midwest Reliability Organization,MRO
12452,"Mid-South Electric Coop Assn",48000,Texas,9,Texas Reliability Entity,TRE
12462,"Mid-Carolina Electric Coop Inc",45000,South Carolina,6,Southeastern Electric Reliability Council,SERC
12463,"Mid-Yellowstone Elec Coop, Inc",30000,Montana,8,Western Electricity Coordinating Council,WECC
12465,"System Energy Resources, Inc",28000,Mississippi,6,Southeastern Electric Reliability Council,SERC
12470,"Middle Tennessee E M C",47000,Tennessee,6,Southeastern Electric Reliability Council,SERC
12472,"Middle Georgia El Member Corp",13000,Georgia,6,Southeastern Electric Reliability Council,SERC
12473,"Town of Middleborough - (MA)",25000,Massachusetts,4,Northeast Power Coordinating Council,NPCC
12477,"Town of Middleton",25000,Massachusetts,4,Northeast Power Coordinating Council,NPCC
12478,"Town of Middletown - (DE)",10000,Delaware,5,Reliability First Corporation,RFC
12515,"Midwest Electric, Inc",39000,Ohio,5,Reliability First Corporation,RFC
12524,"Midwest Energy Inc",20000,Kansas,7,Southwest Power Pool,SPP
12532,"City of Milan",47000,Tennessee,6,Southeastern Electric Reliability Council,SERC
12539,"Midwest Electric Member Corp",31000,Nebraska,3,Midwest Reliability Organization,MRO
12540,"City of Milford - (DE)",10000,Delaware,5,Reliability First Corporation,RFC
12541,"City of Milford - (IA)",19000,Iowa,3,Midwest Reliability Organization,MRO
12546,"Mille Lacs Energy Cooperative",27000,Minnesota,3,Midwest Reliability Organization,MRO
12580,"City of Miller - (SD)",46000,South Dakota,3,Midwest Reliability Organization,MRO
12615,"City of Milton-Freewater- (OR)",41000,Oregon,8,Western Electricity Coordinating Council,WECC
12625,"City of Minden - (LA)",22000,Louisiana,7,Southwest Power Pool,SPP
12626,"City of Minden - (NE)",31000,Nebraska,3,Midwest Reliability Organization,MRO
12642,"Maquoketa Valley Rrl Elec Coop",19000,Iowa,5,Reliability First Corporation,RFC
12647,"ALLETE, Inc.",27000,Minnesota,3,Midwest Reliability Organization,MRO
12651,"Minnesota Valley Electric Coop",27000,Minnesota,3,Midwest Reliability Organization,MRO
12658,"Minnkota Power Coop, Inc",38000,North Dakota,3,Midwest Reliability Organization,MRO
12660,"Village of Minster - (OH)",39000,Ohio,5,Reliability First Corporation,RFC
12667,"Minnesota Municipal Power Agency",27000,Minnesota,3,Midwest Reliability Organization,MRO
12674,"City of Mishawaka",18000,Indiana,5,Reliability First Corporation,RFC
12681,"Mississippi County Electric Coop",5000,Arkansas,6,Southeastern Electric Reliability Council,SERC
12685,"Entergy Mississippi Inc",28000,Mississippi,6,Southeastern Electric Reliability Council,SERC
12686,"Mississippi Power Co",28000,Mississippi,6,Southeastern Electric Reliability Council,SERC
12692,"Missoula Electric Coop, Inc",30000,Montana,8,Western Electricity Coordinating Council,WECC
12698,"KCP&L Greater Missouri Operations Co.",29000,Missouri,7,Southwest Power Pool,SPP
12700,"Missouri Rural Electric Coop",29000,Missouri,6,Southeastern Electric Reliability Council,SERC
12706,"Mitchell Electric Member Corp",13000,Georgia,6,Southeastern Electric Reliability Council,SERC
12710,"Missouri Basin Muni Power Agny",46000,South Dakota,3,Midwest Reliability Organization,MRO
12744,"Modern Electric Water Company",53000,Washington,8,Western Electricity Coordinating Council,WECC
